Fund Name,Date,NAV
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-30,15.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-31,15.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-01,15.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-02,15.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-03,15.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-06,15.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-07,15.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-08,15.99
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-09,15.99
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-10,16.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-13,16.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-15,16.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-16,16.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-17,16.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-20,16.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-21,16.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-22,16.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-23,16.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-24,16.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-28,16.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-29,16.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-11-30,16.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-01,16.49
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-04,16.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-05,16.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-06,16.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-07,16.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-08,16.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-11,16.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-12,16.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-13,16.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-14,16.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-15,17.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-18,17.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-19,17.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-20,16.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-21,16.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-22,17.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-26,17.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-27,17.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-28,17.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-12-29,17.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-01,17.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-02,17.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-03,17.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-04,17.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-05,17.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-08,17.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-09,17.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-10,17.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-11,17.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-12,17.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-15,17.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-16,17.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-17,17.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-18,16.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-19,17.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-23,16.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-24,16.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-25,16.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-29,17.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-30,16.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-01-31,17.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-01,17.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-02,17.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-05,17.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-06,17.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-07,17.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-08,17.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-09,17.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-12,17.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-13,17.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-14,17.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-15,17.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-16,17.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-19,17.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-20,17.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-21,17.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-22,17.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-23,17.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-26,17.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-27,17.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-28,17.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-02-29,17.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-01,17.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-04,17.48
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-05,17.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-06,17.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-07,17.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-11,17.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-12,17.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-13,17.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-14,17.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-15,17.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-18,17.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-19,17.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-20,17.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-21,17.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-22,17.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-26,17.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-27,17.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-28,17.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-03-31,17.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-01,17.67
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-02,17.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-03,17.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-04,17.75
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-05,17.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-08,17.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-09,17.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-10,17.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-12,17.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-15,17.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-16,17.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-18,17.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-19,17.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-22,17.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-23,17.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-24,17.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-25,17.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-26,17.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-29,17.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-04-30,17.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-02,17.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-03,17.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-06,17.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-07,17.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-08,17.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-09,17.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-10,17.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-13,17.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-14,17.75
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-15,17.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-16,17.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-17,18.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-21,18.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-22,18.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-23,18.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-24,18.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-27,18.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-28,18.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-29,18.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-30,18.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-05-31,18.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-03,18.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-04,17.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-05,18.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-06,18.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-07,18.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-10,18.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-11,18.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-12,18.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-13,18.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-14,18.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-18,18.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-19,18.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-20,18.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-21,18.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-24,19.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-25,19.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-26,19.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-27,19.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-06-28,19.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-01,19.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-02,19.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-03,19.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-04,19.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-05,19.48
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-08,19.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-09,19.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-10,19.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-11,19.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-12,19.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-15,19.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-16,19.63
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-18,19.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-19,19.51
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-22,19.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-23,19.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-24,19.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-25,19.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-26,19.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-29,20.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-30,20.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-07-31,20.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-01,20.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-02,19.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-05,19.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-06,19.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-07,19.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-08,19.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-09,19.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-12,19.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-13,19.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-14,19.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-16,19.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-19,19.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-20,19.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-21,20.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-22,20.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-23,20.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-26,20.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-27,20.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-28,20.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-29,20.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-30,20.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-08-31,20.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-02,20.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-03,20.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-04,20.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-05,20.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-06,20.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-09,20.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-10,20.49
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-11,20.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-12,20.67
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-13,20.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-16,20.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-17,20.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-18,20.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-19,20.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-20,20.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-23,21.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-24,21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-25,21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-26,21.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-27,21.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-09-30,20.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-01,20.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-03,20.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-04,20.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-07,20.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-08,20.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-09,20.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-10,20.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-11,20.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-14,20.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-15,20.63
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-16,20.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-17,20.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-18,20.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-21,20.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-22,20.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-23,20.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-24,20.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-25,19.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-28,19.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-29,20.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-30,20.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-10-31,20.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-04,19.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-05,20.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-06,20.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-07,20.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-08,20.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-11,20.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-12,19.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-13,19.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-14,19.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-18,19.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-19,19.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-21,19.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-22,19.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-25,20.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-26,20.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-27,20.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-28,19.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-29,20.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-11-30,20.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-02,20.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-03,20.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-04,20.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-05,20.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-06,20.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-09,20.37
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-10,20.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-11,20.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-12,20.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-13,20.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-16,20.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-17,20.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-18,20.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-19,20.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-20,19.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-23,19.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-24,19.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-26,19.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-27,19.82
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-30,19.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2024-12-31,19.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-01,19.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-02,20.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-03,20.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-06,19.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-07,19.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-08,19.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-09,19.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-10,19.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-13,19.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-14,19.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-15,19.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-16,19.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-17,19.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-20,19.51
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-21,19.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-22,19.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-23,19.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-24,19.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-27,18.82
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-28,18.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-29,19.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-30,19.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-01-31,19.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-03,19.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-04,19.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-05,19.57
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-06,19.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-07,19.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-10,19.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-11,19.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-12,19.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-13,19.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-14,18.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-17,18.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-18,18.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-19,18.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-20,18.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-21,18.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-24,18.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-25,18.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-27,18.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-02-28,18.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-03,18.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-04,18.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-05,18.48
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-06,18.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-07,18.64
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-10,18.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-11,18.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-12,18.57
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-13,18.54
